696594.25781250	1393025.07812500	720.15002441
696594.25781250	1393025.21875000	720.33001709
696594.25781250	1393025.57031250	720.55999756
696594.25781250	1393026.47656250	718.38000488
696594.25781250	1393025.06250000	718.26000977
696594.25781250	1393026.50781250	718.79998779
696594.25781250	1393025.04687500	718.36999512
696594.25781250	1393025.10937500	718.35998535
696594.25781250	1393024.88281250	720.83001709
696594.25781250	1393024.79687500	721.15002441
696594.27343750	1393025.15625000	718.15002441
696594.27343750	1393024.89062500	720.77001953
696594.27343750	1393025.07812500	720.26000977
696594.27343750	1393025.24218750	720.50000000
696594.27343750	1393025.25000000	720.25000000
696594.27343750	1393024.89843750	720.64001465
696594.27343750	1393026.40625000	718.42999268
696594.27343750	1393025.18750000	718.16998291
696594.27343750	1393025.07031250	720.14001465
696594.27343750	1393025.21875000	718.09997559
696594.27343750	1393024.95312500	718.23999023
696594.28125000	1393024.90625000	718.09002686
696594.28125000	1393025.45312500	720.29998779
696594.28125000	1393023.18750000	718.29998779
696594.28125000	1393025.21093750	720.30999756
696594.28125000	1393026.45312500	718.78997803
696594.28125000	1393023.18750000	718.19000244
696594.28125000	1393025.20312500	718.13000488
696594.28125000	1393023.18750000	718.09002686
696594.28125000	1393024.78125000	721.26000977
696594.28125000	1393024.99218750	718.21002197
696594.28125000	1393025.21875000	720.48999023
696594.28125000	1393024.82031250	718.11999512
696594.28125000	1393025.53906250	720.28997803
696594.28125000	1393025.06250000	720.25000000
696594.28125000	1393025.22656250	720.23999023
696594.28125000	1393026.42968750	718.35998535
696594.28906250	1393024.86718750	720.86999512
696594.28906250	1393026.47656250	718.53997803
696594.28906250	1393025.07031250	718.28997803
696594.28906250	1393026.35937500	718.47998047
696594.28906250	1393025.17968750	720.29998779
696594.28906250	1393023.21093750	718.15002441
696594.28906250	1393023.21093750	718.26000977
696594.28906250	1393024.78906250	721.17999268
696594.28906250	1393024.78906250	718.14001465
696594.28906250	1393024.97656250	718.14001465
696594.28906250	1393025.03906250	718.28997803
696594.28906250	1393025.13281250	718.09997559
696594.28906250	1393025.25000000	720.41998291
696594.28906250	1393025.27343750	718.17999268
696594.28906250	1393025.92187500	720.33001709
696594.28906250	1393024.86718750	718.16998291
696594.28906250	1393024.88281250	720.79998779
696594.28906250	1393024.89062500	718.11999512
696594.29687500	1393024.89062500	720.73999023
696594.29687500	1393025.15625000	720.29998779
696594.29687500	1393025.07031250	718.32000732
696594.29687500	1393024.85937500	718.09002686
696594.29687500	1393026.50781250	718.46997070
696594.29687500	1393024.93750000	718.32000732
696594.29687500	1393024.77343750	721.29998779
696594.29687500	1393025.03125000	720.10998535
696594.29687500	1393025.21875000	720.21997070
696594.29687500	1393026.46093750	718.71002197
696594.29687500	1393026.47656250	718.53002930
696594.31250000	1393024.92187500	718.15002441
696594.31250000	1393026.39843750	718.40002441
696594.31250000	1393024.89843750	718.17999268
696594.31250000	1393024.96875000	718.95001221
696594.31250000	1393025.46875000	718.38000488
696594.31250000	1393025.53906250	720.27001953
696594.31250000	1393025.13281250	718.33001709
696594.31250000	1393026.39843750	718.15002441
696594.31250000	1393026.46093750	718.64001465
696594.31250000	1393024.04687500	718.10998535
696594.31250000	1393024.89062500	718.21997070
696594.31250000	1393024.93750000	718.10998535
696594.31250000	1393025.24218750	720.40002441
696594.31250000	1393026.60156250	718.14001465
696594.31250000	1393025.28906250	720.34002686
696594.31250000	1393026.50000000	718.82000732
696594.31250000	1393026.50781250	718.94000244
696594.32031250	1393024.92187500	718.25000000
696594.32031250	1393024.86718750	720.84997559
696594.32031250	1393024.96875000	718.23999023
696594.32031250	1393026.46093750	718.88000488
696594.32031250	1393025.14843750	718.22998047
696594.32031250	1393026.47656250	718.98999023
696594.32031250	1393024.75781250	721.34002686
696594.32031250	1393024.89843750	720.59002686
696594.32031250	1393024.89062500	720.71997070
696594.32031250	1393025.02343750	720.09002686
696594.32031250	1393024.88281250	720.78002930
696594.32031250	1393025.24218750	718.13000488
696594.32031250	1393023.24218750	718.50000000
696594.32031250	1393026.50000000	719.04998779
696594.32812500	1393025.67187500	720.17999268
696594.32812500	1393025.00000000	720.09002686
696594.32812500	1393025.04687500	718.34997559
696594.32812500	1393026.50781250	718.25000000
696594.32812500	1393023.18750000	718.58001709
696594.32812500	1393023.22656250	718.53997803
696594.32812500	1393025.00781250	718.33001709
696594.32812500	1393025.13281250	720.27001953
696594.32812500	1393026.47656250	718.67999268
696594.32812500	1393026.57812500	718.67999268
696594.32812500	1393025.28125000	720.32000732
696594.32812500	1393026.42968750	718.44000244
696594.34375000	1393025.86718750	720.28997803
696594.34375000	1393026.46093750	718.85998535
696594.34375000	1393024.86718750	718.15002441
696594.34375000	1393024.86718750	720.70001221
696594.34375000	1393024.88281250	720.64001465
696594.34375000	1393024.93750000	718.27001953
696594.34375000	1393026.46093750	718.79998779
696594.34375000	1393026.57812500	718.17999268
696594.34375000	1393025.02343750	718.30999756
696594.34375000	1393026.43750000	718.67999268
696594.34375000	1393023.21875000	718.42999268
696594.34375000	1393025.10156250	720.26000977
696594.34375000	1393025.46875000	720.11999512
696594.35156250	1393025.31250000	718.16998291
696594.35156250	1393024.02343750	718.14001465
696594.35156250	1393024.10156250	718.09002686
696594.35156250	1393024.85156250	720.64001465
696594.35156250	1393024.92968750	720.08001709
696594.35156250	1393024.97656250	718.28997803
696594.35156250	1393024.78906250	721.20001221
696594.35156250	1393024.85156250	720.70001221
696594.35156250	1393023.22656250	718.16998291
696594.35156250	1393024.84375000	721.00000000
696594.35156250	1393023.25000000	718.14001465
696594.35156250	1393024.99218750	720.07000732
696594.35156250	1393024.84375000	720.88000488
696594.35937500	1393025.14062500	718.33001709
696594.35937500	1393026.39843750	718.47998047
696594.35937500	1393024.84375000	720.94000244
696594.35937500	1393024.95312500	718.15997314
696594.35937500	1393024.92968750	718.20001221
696594.35937500	1393024.07031250	718.13000488
696594.35937500	1393024.89062500	718.28002930
696594.35937500	1393025.18750000	718.21002197
696594.35937500	1393024.92187500	720.05999756
696594.35937500	1393026.53125000	718.90002441
696594.35937500	1393024.81250000	720.98999023
696594.35937500	1393026.54687500	718.21997070
696594.36718750	1393026.50000000	719.08001709
696594.36718750	1393026.50000000	718.28002930
696594.36718750	1393025.21875000	718.15002441
696594.36718750	1393024.81250000	721.11999512
696594.36718750	1393025.02343750	718.39001465
696594.36718750	1393023.18750000	718.60998535
696594.36718750	1393024.82812500	718.11999512
696594.36718750	1393024.96093750	718.33001709
696594.36718750	1393025.11718750	718.35998535
696594.36718750	1393025.24218750	718.10998535
696594.38281250	1393023.25000000	718.45001221
696594.38281250	1393024.82031250	721.04998779
696594.38281250	1393023.25781250	718.09002686
696594.38281250	1393025.18750000	718.30999756
696594.38281250	1393024.78906250	721.16998291
696594.38281250	1393024.84375000	720.72998047
696594.38281250	1393024.60937500	721.54998779
696594.38281250	1393024.04687500	718.15997314
696594.38281250	1393024.10937500	718.13000488
696594.38281250	1393024.84375000	720.84997559
696594.38281250	1393023.20312500	718.71997070
696594.38281250	1393026.46875000	719.23999023
696594.38281250	1393025.00000000	720.22998047
696594.39062500	1393024.85156250	720.78997803
696594.39062500	1393024.93750000	718.35998535
696594.39062500	1393025.04687500	718.40997314
696594.39062500	1393025.21093750	720.46002197
696594.39062500	1393024.99218750	718.34997559
696594.39062500	1393023.27343750	718.40997314
696594.39062500	1393024.77343750	720.78997803
696594.39062500	1393026.52343750	718.27001953
696594.39062500	1393024.75781250	721.21997070
696594.39062500	1393026.46875000	718.33001709
696594.39062500	1393026.47656250	719.17999268
696594.39062500	1393025.13281250	720.28002930
696594.39062500	1393024.79687500	721.09997559
696594.39062500	1393024.82031250	720.84997559
696594.39062500	1393025.00000000	718.41998291
696594.39062500	1393025.07812500	718.44000244
696594.39843750	1393024.78906250	718.09002686
696594.39843750	1393024.86718750	718.30999756
696594.39843750	1393025.18750000	720.39001465
696594.39843750	1393023.22656250	718.64001465
696594.39843750	1393023.28125000	718.26000977
696594.39843750	1393024.82031250	720.90002441
696594.39843750	1393025.10156250	718.39001465
696594.39843750	1393026.52343750	718.85998535
696594.39843750	1393023.96093750	718.14001465
696594.39843750	1393024.82812500	720.96002197
696594.40625000	1393024.96875000	718.39001465
696594.40625000	1393026.46093750	719.09997559
696594.40625000	1393026.50000000	718.19000244
696594.40625000	1393024.79687500	720.90002441
696594.40625000	1393026.49218750	718.13000488
696594.40625000	1393024.99218750	720.08001709
696594.40625000	1393023.22656250	718.27001953
696594.40625000	1393023.92187500	718.10998535
696594.40625000	1393025.11718750	720.26000977
696594.42187500	1393023.29687500	718.33001709
696594.42187500	1393024.79687500	718.15002441
696594.42187500	1393024.81250000	720.95001221
696594.42187500	1393026.46875000	719.27001953
696594.42187500	1393023.24218750	718.34002686
696594.42187500	1393024.88281250	718.36999512
696594.42187500	1393026.46875000	718.17999268
696594.42187500	1393024.96093750	720.07000732
696594.42187500	1393025.28125000	718.19000244
696594.42187500	1393024.79687500	721.07000732
696594.42187500	1393025.82031250	718.45001221
696594.42968750	1393025.21093750	718.22998047
696594.42968750	1393025.15625000	720.17999268
696594.42968750	1393026.47656250	718.10998535
696594.42968750	1393022.60937500	719.00000000
696594.42968750	1393024.89843750	718.33001709
696594.42968750	1393024.86718750	720.75000000
696594.42968750	1393023.31250000	718.17999268
696594.42968750	1393023.28125000	718.46997070
696594.42968750	1393024.82812500	720.80999756
696594.42968750	1393025.06250000	718.35998535
696594.42968750	1393023.31250000	718.28997803
696594.42968750	1393025.81250000	718.42999268
696594.42968750	1393026.46093750	718.15997314
696594.43750000	1393024.78906250	718.23999023
696594.43750000	1393024.75781250	718.21997070
696594.43750000	1393024.78906250	721.00000000
696594.43750000	1393024.84375000	718.34002686
696594.43750000	1393025.03125000	718.44000244
696594.43750000	1393025.28906250	718.21002197
696594.43750000	1393022.70312500	718.09997559
696594.43750000	1393025.14062500	720.16998291
696594.43750000	1393025.24218750	720.28997803
696594.43750000	1393024.88281250	718.35998535
696594.45312500	1393023.25000000	718.19000244
696594.45312500	1393023.27343750	718.15002441
696594.45312500	1393025.04687500	720.22998047
696594.45312500	1393025.07812500	718.41998291
696594.45312500	1393024.42968750	717.58001709
696594.45312500	1393024.42968750	717.40997314
696594.45312500	1393025.24218750	718.25000000
696594.45312500	1393023.25000000	718.28997803
696594.45312500	1393024.25000000	717.84997559
696594.45312500	1393024.25000000	717.88000488
696594.45312500	1393024.90625000	718.39001465
696594.45312500	1393025.35937500	718.13000488
696594.45312500	1393023.28906250	718.42999268
696594.45312500	1393024.07031250	718.17999268
696594.45312500	1393024.96875000	718.44000244
696594.46093750	1393024.04687500	718.21997070
696594.46093750	1393024.28125000	717.70001221
696594.46093750	1393024.43750000	717.75000000
696594.46093750	1393024.27343750	717.80999756
696594.46093750	1393024.32812500	717.76000977
696594.46093750	1393024.43750000	717.52001953
696594.46093750	1393024.36718750	717.80999756
696594.46093750	1393024.78125000	721.03997803
696594.46093750	1393025.21875000	720.28002930
696594.46093750	1393026.70312500	718.61999512
696594.46093750	1393024.38281250	717.78997803
696594.46093750	1393024.82031250	718.15002441
696594.46093750	1393024.35156250	717.83001709
696594.46093750	1393024.93750000	718.40997314
696594.46093750	1393024.82812500	718.16998291
696594.46875000	1393024.31250000	717.73999023
696594.46875000	1393024.85937500	720.03997803
696594.46875000	1393025.32031250	718.16998291
696594.46875000	1393024.32812500	717.71002197
696594.46875000	1393025.04687500	718.46002197
696594.46875000	1393024.21093750	718.10998535
696594.46875000	1393024.49218750	717.67999268
696594.46875000	1393024.32812500	717.85998535
696594.46875000	1393025.11718750	718.40997314
696594.46875000	1393024.75781250	721.09002686
696594.46875000	1393025.03906250	720.09002686
696594.47656250	1393024.28906250	717.78002930
696594.47656250	1393023.32031250	718.23999023
696594.47656250	1393024.40625000	717.33001709
696594.47656250	1393024.82031250	718.27001953
696594.47656250	1393024.79687500	718.29998779
696594.47656250	1393024.92187500	718.45001221
696594.47656250	1393025.00000000	718.46997070
696594.47656250	1393023.21875000	718.36999512
696594.47656250	1393024.52343750	717.60998535
696594.47656250	1393024.72656250	721.02001953
696594.47656250	1393024.45312500	717.50000000
696594.47656250	1393024.78125000	720.77001953
696594.49218750	1393023.22656250	718.21997070
696594.49218750	1393024.14062500	718.11999512
696594.49218750	1393024.95312500	718.47998047
696594.49218750	1393025.20312500	718.32000732
696594.49218750	1393025.00781250	718.42999268
696594.49218750	1393025.97656250	718.45001221
696594.49218750	1393024.11718750	718.15997314
696594.49218750	1393024.82031250	718.35998535
696594.49218750	1393024.74218750	721.26000977
696594.49218750	1393025.03125000	720.07000732
696594.49218750	1393025.28125000	718.23999023
696594.50000000	1393024.47656250	717.42999268
696594.50000000	1393024.56250000	717.53997803
696594.50000000	1393025.82031250	718.47998047
696594.50000000	1393024.86718750	720.01000977
696594.50000000	1393025.10156250	718.44000244
696594.50000000	1393026.54687500	718.78002930
696594.50000000	1393023.31250000	718.59997559
696594.50000000	1393023.32812500	718.20001221
696594.50000000	1393026.60937500	718.09997559
696594.50000000	1393024.07812500	718.23999023
696594.50000000	1393024.10156250	718.20001221
696594.50000000	1393024.97656250	718.50000000
696594.50781250	1393024.50000000	717.35998535
696594.50781250	1393024.78125000	718.35998535
696594.50781250	1393025.03125000	718.47998047
696594.50781250	1393023.92187500	717.96002197
696594.50781250	1393025.03906250	718.53002930
696594.50781250	1393023.32031250	718.55999756
696594.50781250	1393023.32812500	718.09002686
696594.50781250	1393024.74218750	718.28997803
696594.50781250	1393024.35937500	717.88000488
696594.50781250	1393024.99218750	720.16998291
696594.52343750	1393024.78125000	720.92999268
696594.52343750	1393024.31250000	717.89001465
696594.52343750	1393024.31250000	718.00000000
696594.52343750	1393024.43750000	717.76000977
696594.52343750	1393025.03125000	720.22998047
696594.52343750	1393024.25781250	717.96002197
696594.52343750	1393024.85937500	718.45001221
696594.52343750	1393023.32812500	718.66998291
696594.52343750	1393024.00781250	718.01000977
696594.52343750	1393024.06250000	718.27001953
696594.52343750	1393024.25000000	718.00000000
696594.52343750	1393024.22656250	718.03002930
696594.52343750	1393024.71093750	718.21997070
696594.52343750	1393024.28906250	717.92999268
696594.52343750	1393025.07812500	718.46997070
696594.53125000	1393024.84375000	718.39001465
696594.53125000	1393024.92968750	718.51000977
696594.53125000	1393025.35156250	718.20001221
696594.53125000	1393023.42187500	718.09002686
696594.53125000	1393024.88281250	719.97998047
696594.53125000	1393025.92187500	721.35998535
696594.53125000	1393023.79687500	717.95001221
696594.53125000	1393024.21093750	718.07000732
696594.53125000	1393024.40625000	717.80999756
696594.53125000	1393024.50781250	717.34002686
696594.53125000	1393026.59375000	718.86999512
696594.53125000	1393024.46093750	717.91998291
696594.53125000	1393026.60156250	718.14001465
696594.53125000	1393024.46093750	717.97998047
696594.53125000	1393024.97656250	720.15997314
696594.53906250	1393024.29687500	718.10998535
696594.53906250	1393024.64843750	718.02001953
696594.53906250	1393024.35937500	717.85998535
696594.53906250	1393026.11718750	718.82000732
696594.53906250	1393026.21875000	718.50000000
696594.53906250	1393024.92968750	718.51000977
696594.53906250	1393026.24218750	718.46002197
696594.53906250	1393026.57031250	718.19000244
696594.53906250	1393023.31250000	718.14001465
696594.53906250	1393024.17187500	718.22998047
696594.53906250	1393024.85937500	719.96997070
696594.53906250	1393026.25000000	718.41998291
696594.54687500	1393023.96093750	717.86999512
696594.54687500	1393024.63281250	718.02001953
696594.54687500	1393026.21875000	718.69000244
696594.54687500	1393023.68750000	717.71002197
696594.54687500	1393026.59375000	718.11999512
696594.54687500	1393023.32812500	718.51000977
696594.54687500	1393023.65625000	717.65002441
696594.54687500	1393024.57812500	717.51000977
696594.54687500	1393024.82812500	720.83001709
696594.56250000	1393024.39062500	718.03002930
696594.56250000	1393024.96093750	720.02001953
696594.56250000	1393025.92187500	718.51000977
696594.56250000	1393026.56250000	718.17999268
696594.56250000	1393024.78906250	721.02001953
696594.56250000	1393024.50781250	717.65997314
696594.56250000	1393024.67187500	718.20001221
696594.56250000	1393025.00000000	718.52001953
696594.56250000	1393024.86718750	718.51000977
696594.56250000	1393023.32812500	718.61999512
696594.56250000	1393025.04687500	718.51000977
696594.56250000	1393023.63281250	717.58001709
696594.56250000	1393024.00000000	718.28002930
696594.56250000	1393024.03125000	718.29998779
696594.56250000	1393024.43750000	717.71997070
696594.56250000	1393024.89843750	718.53997803
696594.57031250	1393024.25000000	718.15002441
696594.57031250	1393025.14062500	718.41998291
696594.57031250	1393026.17187500	718.73999023
696594.57031250	1393024.35937500	718.03002930
696594.57031250	1393024.89062500	718.42999268
696594.57031250	1393024.89062500	720.82000732
696594.57031250	1393026.24218750	718.25000000
696594.57031250	1393025.00000000	720.13000488
696594.57031250	1393026.59375000	718.10998535
696594.57031250	1393023.35156250	718.46997070
696594.57031250	1393024.53906250	717.59002686
696594.57031250	1393024.64062500	718.07000732
696594.57031250	1393026.24218750	718.52001953
696594.57031250	1393024.72656250	720.88000488
696594.57031250	1393026.89062500	718.40002441
696594.57031250	1393024.07031250	718.09002686
696594.57031250	1393024.82812500	720.80999756
696594.57031250	1393025.03906250	720.17999268
696594.57812500	1393022.72656250	718.16998291
696594.57812500	1393025.22656250	718.34002686
696594.57812500	1393023.27343750	718.09002686
696594.57812500	1393024.96093750	720.00000000
696594.57812500	1393025.11718750	718.46997070
696594.57812500	1393023.29687500	718.78997803
696594.57812500	1393026.57031250	718.15997314
696594.57812500	1393023.35156250	718.69000244
696594.57812500	1393024.50000000	717.65002441
696594.57812500	1393024.82031250	718.40997314
696594.57812500	1393023.35156250	718.58001709
696594.57812500	1393023.35156250	718.10998535
696594.57812500	1393024.67968750	718.10998535
696594.57812500	1393023.61718750	717.55999756
696594.59375000	1393024.70312500	718.16998291
696594.59375000	1393026.57812500	718.09002686
696594.59375000	1393025.99218750	718.59997559
696594.59375000	1393026.92187500	718.44000244
696594.59375000	1393023.82031250	718.02001953
696594.59375000	1393024.25000000	718.04998779
696594.59375000	1393024.79687500	719.98999023
696594.59375000	1393023.85156250	718.08001709
696594.59375000	1393024.53125000	717.86999512
696594.59375000	1393024.53125000	717.58001709
696594.59375000	1393024.64062500	718.10998535
696594.59375000	1393026.89062500	718.44000244
696594.59375000	1393023.89843750	718.20001221
696594.59375000	1393024.71875000	721.04998779
696594.59375000	1393025.10937500	718.45001221
696594.59375000	1393024.27343750	718.05999756
696594.59375000	1393024.64843750	717.97998047
696594.60156250	1393023.57812500	717.38000488
696594.60156250	1393023.60156250	717.50000000
696594.60156250	1393024.75781250	721.10998535
696594.60156250	1393024.93750000	719.97998047
696594.60156250	1393025.03125000	720.16998291
696594.60156250	1393024.36718750	717.98999023
696594.60156250	1393024.65625000	718.03997803
696594.60156250	1393024.92187500	719.91998291
696594.60156250	1393025.00000000	720.09997559
696594.60156250	1393024.18750000	718.15997314
696594.60156250	1393024.78125000	718.38000488
696594.60156250	1393025.49218750	718.36999512
696594.60156250	1393026.25000000	718.64001465
696594.60156250	1393023.39062500	718.23999023
696594.60156250	1393024.57812500	717.91998291
696594.60156250	1393024.57812500	717.51000977
696594.60156250	1393024.59375000	718.09997559
696594.60937500	1393024.21875000	718.10998535
696594.60937500	1393024.27343750	718.01000977
696594.60937500	1393025.03125000	718.53002930
696594.60937500	1393024.57812500	718.11999512
696594.60937500	1393024.82812500	718.47998047
696594.60937500	1393023.78125000	717.94000244
696594.60937500	1393024.17187500	718.22998047
696594.60937500	1393024.52343750	717.84997559
696594.60937500	1393024.92968750	719.96997070
696594.60937500	1393024.36718750	717.98999023
696594.60937500	1393024.59375000	717.44000244
696594.60937500	1393024.78906250	720.90997314
696594.60937500	1393024.96093750	718.58001709
696594.60937500	1393023.86718750	718.11999512
696594.60937500	1393024.35156250	717.97998047
696594.61718750	1393023.59375000	717.47998047
696594.61718750	1393024.17187500	718.20001221
696594.61718750	1393024.34375000	717.90997314
696594.61718750	1393024.35937500	718.09997559
696594.61718750	1393023.68750000	717.75000000
696594.61718750	1393022.78125000	718.15997314
696594.61718750	1393024.75000000	718.45001221
696594.61718750	1393026.17968750	718.80999756
696594.61718750	1393024.90625000	718.59002686
